"Site","Location","USDA_Species_Code","Sample_Barcode","Rep","Machine","Date","Area","Tair","Tleaf","deltaT","RH_R","RH_S","VpdA","VpdL","PARi","PARo","Press","Ci_Ca","CO2R","CO2S","Photo","Cond","Ci"
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,5.765876293,4.983886719,-0.117879454,56.68843079,59.12439346,0.35285742,0.328719951,50.08139801,39.15389633,101.4740448,1.014383068,389.7081299,389.9498291,-1.060767395,0.230631448,395.5585039
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,6.046016216,4.998314857,-0.133158528,55.60115433,57.98205948,0.362169349,0.329668583,20.51199913,44.34301758,101.4713593,1.034234217,389.5695496,390.141449,-2.125681504,0.229094907,403.4976362
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,5.928905487,5.02448082,-0.175592026,56.06568909,58.57091522,0.358209916,0.33017064,0.550612986,43.37380219,101.4728241,1.039510418,389.287384,389.9751282,-2.511864416,0.239220782,405.3832083
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,1.038490295,5.976816654,2.782375782,50.38344955,77.59083557,0.275545134,0.42404567,2000.511475,57.18801498,101.533493,0.842124141,406.5658264,390.005249,9.261057508,0.270803423,328.4328353
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,1.001097679,5.747830391,2.443136262,50.08279037,76.10473633,0.279347164,0.420490118,1800.925171,56.90539932,101.5322189,0.841797081,405.8122864,389.8629761,8.921868851,0.259514032,328.1855153
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,0.990041435,5.145983219,2.126139369,49.97682953,75.7155838,0.265557043,0.385684499,1599.386719,56.39538574,101.5232162,0.859834042,405.344574,390.0962524,8.51706947,0.281682169,335.4180375
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,0.989163458,5.005488396,1.956955109,49.93781662,75.28385925,0.26461504,0.379943893,1499.967407,56.14067459,101.5311584,0.862625836,405.2274475,390.2826233,8.346270165,0.281576917,336.667874
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,0.978112698,5.070833206,1.954084167,49.84859467,74.94033051,0.268737399,0.386600419,1500.128296,60.66044998,101.5290756,0.860206541,404.5991821,389.836731,8.245436438,0.273010669,335.3401058
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,1.325523853,4.825924873,1.543067789,48.42331314,72.40502167,0.276138934,0.37632426,1249.733765,62.81525421,101.527771,0.870345571,403.9776001,390.1810608,7.687533968,0.274988104,339.5923583
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,1.592656732,4.855359077,1.565807937,47.37155914,71.03290558,0.28419201,0.378085726,1249.719116,61.81428909,101.5287781,0.86882803,404.0565186,390.0869446,7.786120497,0.275286889,338.9184716
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,2.19116354,4.808333874,1.153897653,45.22843933,67.79647827,0.30127376,0.377116891,1000.513184,62.05543518,101.5316696,0.878997279,403.109314,390.2430115,7.143903572,0.274708347,343.022545
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,2.937686682,4.767613888,0.763685407,42.52283096,63.52521896,0.326928872,0.380467565,750.5994873,59.14770889,101.5364227,0.882687412,401.9015503,389.7862244,6.713204445,0.266520962,344.0593935
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,3.617119789,4.690666676,0.363513912,40.19335175,59.96210861,0.348863707,0.380489239,498.6725464,59.92398071,101.5368576,0.899028227,400.4908142,390.1842651,5.662283982,0.262923487,350.7866679
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,4.048622608,4.804936409,0.149422681,39.12290955,58.56201553,0.361586576,0.384134608,374.0063477,83.83469391,101.536087,0.916117626,398.7115173,390.1158752,4.659131009,0.264097877,357.3920294
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,4.119657993,4.807621956,-0.080262458,39.17557526,58.3254509,0.363309475,0.383844788,249.5587769,93.03857422,101.5370941,0.93575478,396.6128845,390.0912476,3.452752499,0.261511959,365.0297495
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,4.260762215,4.800815582,-0.158575949,38.85881042,57.84062195,0.366536918,0.382687156,201.0210266,53.70883179,101.5371628,0.948233235,395.4942932,390.2158203,2.725685065,0.262622657,370.0156095
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,4.460790157,4.80517292,-0.23335804,38.4299736,56.97373199,0.3731389,0.3834715,149.0184021,95.56988525,101.5334549,0.962657028,393.9758911,390.211792,1.84507393,0.259407358,375.640124
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,4.624401569,4.806596756,-0.313214722,38.05324554,56.51738358,0.376437396,0.381918005,100.4257736,166.3713684,101.5343552,0.979026043,392.9838257,390.8421326,0.894781849,0.262626116,382.6446265
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,4.660652637,4.854878426,-0.362803355,38.0431633,56.45711136,0.378268295,0.384127139,75.60181427,262.0095825,101.5347672,0.987893502,391.6495667,390.4220886,0.361442353,0.260945605,385.6954443
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,4.709191799,4.970459938,-0.42537982,38.0500946,56.49892426,0.381216907,0.389146264,48.59659958,147.5310364,101.5364914,0.99611294,390.9927368,390.6015015,-0.128925692,0.258725939,389.0832101
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,4.739171505,5.021224499,-0.485824131,38.13821411,56.60470581,0.381734152,0.39031839,19.48089981,63.4099884,101.5393295,1.013246369,389.5066833,390.8408203,-1.137665889,0.258733299,396.0180419
"Barrow","oppositeT","PEFR5","2165","1","Andy","20160719",6,4.75369978,5.00957489,-0.519881545,38.14564514,56.60987854,0.381282572,0.389067638,0.736477792,66.63504791,101.5395966,1.020283351,388.3695984,390.4187622,-1.555410861,0.259952818,398.337763
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,3.746265888,5.246314526,3.287319167,48.67346954,66.04208374,0.315784736,0.36121897,1998.761108,94.11113739,101.416481,0.863818941,403.1207275,390.1514587,7.238588054,0.243434306,337.0202198
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,2.565032959,5.445261955,3.220981866,52.58807755,67.77903748,0.316822661,0.403295678,2000.37085,91.38951111,101.4130859,0.807020203,403.2868347,390.0870056,7.435450243,0.171293222,314.8080945
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,2.552658081,5.196261883,2.76961607,52.73295212,67.66214752,0.310651667,0.389091688,1750.72998,96.81591034,101.4129028,0.82288909,402.8353577,390.4918518,6.940657801,0.174523626,321.3314844
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,2.54040885,4.954568863,2.315938221,52.77775192,67.42047882,0.305663994,0.376480909,1500.241089,95.00618744,101.4127274,0.836529166,402.1121521,390.5704956,6.478905539,0.17691412,326.7236109
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,3.039348364,4.807164192,1.907282509,51.06297302,64.91357422,0.316878275,0.368776084,1249.754639,91.05032349,101.4172974,0.84441218,400.9260559,389.9533081,6.152369264,0.176997181,329.2813231
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,3.455428362,4.806064606,1.482188168,49.73592758,62.63546371,0.331919347,0.371822268,1000.618347,93.63097382,101.4209824,0.851009068,399.7713928,389.7841492,5.587366009,0.167833622,331.7098455
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,3.859453201,4.809523106,1.054497798,48.37037277,60.2733345,0.348665177,0.376913341,749.7622681,95.87243652,101.4242249,0.859040038,398.8502808,390.0001831,4.937594646,0.156628113,335.0257722
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,4.268798828,4.804667473,0.625293181,47.00313568,58.10655594,0.364405223,0.380435163,499.2372437,83.18645477,101.4286957,0.87218046,397.4653625,389.8381958,4.23383888,0.148563312,340.0092568
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,4.602795124,4.802963257,0.417258486,45.91308594,56.88325119,0.373291731,0.379309967,374.6427002,83.66690063,101.4280701,0.899431531,396.1317444,390.0406189,3.33690723,0.150816549,350.8148309
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,4.733343601,4.803785801,0.188238519,45.43843079,56.30115891,0.377799541,0.379921797,249.3259277,85.04715729,101.4301529,0.937441208,394.8502808,391.0602722,1.996497278,0.150450742,366.5960141
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,4.756476402,4.802657604,0.100633154,45.34158707,56.02020645,0.380098508,0.381490262,200.5420837,81.74214935,101.4277191,0.938822508,393.9279785,390.3011475,1.904170359,0.147302059,366.4235021
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,4.872940063,4.819873333,0.013997796,44.88484573,55.44644165,0.385175456,0.383572044,149.9148865,81.42315674,101.42939,0.951787542,393.717865,390.879303,1.446325083,0.146089687,372.0340509
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,5.06027174,5.01486969,-0.071725781,43.96531296,53.96559143,0.40350135,0.402113108,100.3570023,82.23704529,101.4325333,0.972552874,391.6705627,390.1952209,0.661325392,0.133111304,379.4854837
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,5.246566772,4.830156803,-0.084802531,43.25278091,53.31759644,0.403127174,0.390466601,74.83805084,84.05496979,101.4336395,0.985332167,391.3279724,390.4992371,0.280601299,0.140070263,384.7714594
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,5.278153896,4.847241402,-0.129651505,43.08069611,53.02603149,0.406176281,0.393058039,49.56406403,86.32813263,101.4348984,1.001905479,390.4831848,390.5891113,-0.261787751,0.137700666,391.3333707
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,5.38521719,4.869683743,-0.181344569,42.67370605,52.6497612,0.410000445,0.394263851,19.5509491,87.31186676,101.4336853,1.012220365,390.1399536,390.8248291,-0.60117884,0.138775791,395.6008511
"Barrow","oppositet","PEFR5","2160","1","Mariano","20160719",6,5.371411324,4.827109814,-0.209800725,42.62506866,52.41046906,0.410872278,0.394293692,0.402464539,87.53170013,101.4327087,1.036146895,388.5296326,390.5128174,-1.353025027,0.135846525,404.6286433
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,3.029537439,6.400335312,2.308670659,53.56727982,83.71416473,0.220198499,0.326726439,1749.863525,102.0008163,101.4491653,0.876757218,411.4276428,389.8322449,12.06005521,0.47803251,341.7882344
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,3.246637583,6.337943554,1.870301583,54.13388443,83.07609558,0.219906289,0.31764026,1499.758179,91.4332428,101.4550934,0.884607484,410.2555237,389.9702454,11.33916643,0.481073551,344.9705977
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,3.142447233,5.87498951,1.477278892,55.11199188,82.16851807,0.214663148,0.299092076,1249.855225,75.77886963,101.4586868,0.894159734,408.4700623,390.1322021,10.23760686,0.472965534,348.8405059
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,2.807570219,5.188950539,1.072938902,55.3344574,81.29798126,0.206250337,0.277161391,999.3502197,74.43328094,101.459938,0.910719575,405.8770752,390.2278137,8.697787661,0.479275715,355.3881086
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,3.07194972,4.691819191,0.673200738,52.75854874,78.19517517,0.211782994,0.259106487,749.248291,72.54393768,101.4544678,0.930949591,402.5690308,389.6464539,7.107493901,0.517788433,362.7412067
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,3.873461246,4.805875778,0.279911806,49.26906967,72.77799988,0.247273793,0.274998296,501.1470947,89.60321045,101.4551392,0.939540673,400.4307861,390.0126038,5.653617213,0.470296199,366.4327043
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,4.122583389,4.805989742,0.067978769,48.63844681,71.42376709,0.255356927,0.275755573,373.8457642,144.0317383,101.4509735,0.949840919,398.548584,390.0488586,4.539976308,0.461432397,370.4843662
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,4.267358303,4.928959846,-0.148441309,48.87799072,70.6618576,0.263630578,0.283535556,251.0731354,213.081665,101.4496765,0.962230843,395.8080139,389.8073425,3.094420256,0.429040515,375.0846476
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,4.232023716,5.065568924,-0.24854813,49.83782959,70.92377472,0.265932537,0.291156075,199.6550751,134.5414124,101.4509354,0.969563064,394.457489,389.9143066,2.258089969,0.399928378,378.04651
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,4.279901981,5.126381397,-0.335139031,50.46921539,70.98777008,0.266671896,0.29237792,149.3048553,168.1719818,101.4515533,0.978263213,392.9359741,389.7839661,1.455135618,0.387340423,381.3113152
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,4.332048893,5.173843384,-0.42197236,50.96635056,71.05794525,0.266910262,0.292550717,99.6674118,118.4017792,101.4554214,0.997619571,390.9289246,390.5892944,-0.181461471,0.379475325,389.6595243
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,4.243938446,5.173035145,-0.466963324,51.85118866,71.5004425,0.264222479,0.292482814,74.03630066,116.8306808,101.459137,1.002424199,390.0355225,390.3714294,-0.565093861,0.367568338,391.3177673
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,4.182541847,5.117025852,-0.501376772,52.40491867,71.74479675,0.26124045,0.289564372,51.29724884,105.054718,101.461113,1.009078839,389.1609497,390.4061279,-1.088194917,0.363183534,393.9505624
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,4.122175694,5.056355476,-0.554256201,52.82624817,72.02555084,0.257827986,0.286037101,21.29588318,98.07556915,101.4632492,1.021783592,387.4217529,390.4116516,-2.103683165,0.363735698,398.9162198
"Barrow","oppositet","PEFR5","2164","1","Mariano","20160719",6,4.101266861,5.009634972,-0.587419828,53.01890182,72.06356049,0.256374926,0.283736525,0.318165421,87.27301025,101.46138,1.030009212,386.5308228,390.6459656,-2.757265632,0.363071629,402.3689433
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,2.659537077,5.201449394,3.259506209,58.0618782,73.12430573,0.269468805,0.345032957,2000.270874,107.3875961,101.4760284,0.795400265,406.3406067,389.995636,9.29124188,0.202503078,310.2026322
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,2.682366848,4.958490849,2.802778868,57.84799576,72.94223022,0.2636735,0.330598833,1750.238525,115.6176987,101.4746552,0.813824805,406.0789795,390.4729309,8.857788951,0.212853628,317.776557
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,3.148894548,4.80053997,2.383689413,55.66913986,70.44972992,0.273388386,0.321942458,1501.151001,106.1361694,101.477211,0.83668106,404.2410583,390.0230408,8.045189436,0.221915348,326.324891
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,3.699197292,4.801615238,1.959327916,52.68630219,66.70185852,0.297820477,0.330505646,1249.142944,101.631958,101.4836044,0.844358716,403.3357239,390.3196411,7.347179283,0.212438655,329.5697912
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,4.08889246,4.810400009,1.521157513,50.91940689,64.39774323,0.313619983,0.335149128,1000.037109,119.19841,101.4866638,0.85140183,402.0080566,389.9109802,6.813965864,0.206673933,331.9709221
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,4.577867508,4.802614689,1.097518082,48.97069931,61.74599457,0.332025129,0.338779651,750.2844849,167.4992676,101.4877472,0.865003435,400.6093445,389.9471436,5.98020262,0.2000917,337.3056185
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,4.946704388,4.815369129,0.659639122,48.05118179,60.17972183,0.343485942,0.339513956,500.1603699,187.4768829,101.491539,0.890210686,398.4236755,389.9959717,4.682225411,0.194129372,347.1785816
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,5.023427963,4.842999935,0.431105909,48.05027008,59.71442032,0.347919019,0.342448872,374.2538452,129.1521454,101.4964676,0.902705997,397.9538269,390.7828674,3.955940188,0.185564221,352.7620379
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,5.219386578,4.808794022,0.226908756,47.61705017,58.7953186,0.353824871,0.341358713,251.2773285,182.3837585,101.4985809,0.929665809,395.7228699,390.6731262,2.723917824,0.180549235,363.1954479
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,5.374503136,4.896369934,0.140903623,47.54359436,58.32940674,0.359785332,0.345174808,199.2336121,117.5557098,101.4981003,0.94135488,394.5793457,390.5207825,2.150925158,0.173769379,367.6186444
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,5.308107853,4.917894363,0.043932614,47.91040039,58.4920578,0.359364289,0.347440731,150.8766022,128.2630463,101.4973297,0.946217589,394.5014648,390.8878784,1.896118426,0.16828826,369.8649858
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,5.304069996,4.868869305,-0.040855834,47.9846077,58.30372238,0.359566251,0.346298925,100.9113388,108.0053787,101.495079,0.978306483,392.2080078,390.782959,0.623580371,0.164408181,382.3055024
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,5.290997982,4.816280365,-0.078811678,48.0694809,58.13030243,0.359577024,0.345143011,75.27436829,120.1658783,101.4938049,0.98462371,391.6340332,390.6473694,0.372963813,0.160437911,384.640662
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,5.135629654,4.412900448,-0.078767102,47.6301651,57.01889801,0.358023739,0.336506639,50.03197861,87.51670074,101.4904633,0.995816183,390.2460022,389.9923401,-0.039071122,0.151462607,388.3606836
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,5.836650848,4.646513939,-0.113496474,44.02809906,53.99082947,0.389532959,0.353324551,19.82381248,102.0398102,101.4926147,1.027119687,388.4406433,390.1869812,-1.227765118,0.161150362,400.7687299
"Barrow","oppositet","PEFR5","2166","1","Mariano","20160719",6,6.053233147,4.801856041,-0.148648222,42.84960175,52.82569122,0.404536392,0.366062564,0.485372037,101.0005112,101.4959259,1.034621728,387.9338074,390.1204529,-1.488436196,0.157957117,403.6270972
"Barrow","Wendyhouselake","ARFU2","2185","1","Flash","20160720",2.25,7.918967247,6.419305325,1.232217852,55.78783798,58.64702606,0.389407671,0.338318856,1001.226074,1.370164275,101.9397507,0.752163007,395.749054,390.2478333,8.377568395,0.145163088,293.5299837
"Barrow","Wendyhouselake","ARFU2","2185","1","Flash","20160720",2.25,7.524828434,6.230818748,0.905482949,57.6605072,60.39230728,0.367743775,0.324298909,749.7981567,1.517738581,101.9440079,0.760358454,395.0049438,389.8497009,7.852480444,0.140734936,296.4255159
